frame,play,id,x1,y1,w,h,1,-1,-1,-1
1116,2,49,91.37411575,287.744331,67.14118096,171.8078669,1,-1,-1,-1
1116,2,30,612.9167877,246.5148398,78.28495795,181.1944691,1,-1,-1,-1
1117,2,49,94.72715222,287.8510815,68.94653845,174.6086452,1,-1,-1,-1
1117,2,30,600.3927348,221.8812761,85.89954982,200.3459489,1,-1,-1,-1
1118,2,49,95.26827206,284.2248081,71.12067123,178.2868338,1,-1,-1,-1
1118,2,30,595.1561554,211.3436191,83.6190364,198.2154346,1,-1,-1,-1
1119,2,49,98.09127324,282.0898683,72.70938382,180.3883622,1,-1,-1,-1
1120,2,49,102.0664825,280.9334664,73.63245119,180.9079472,1,-1,-1,-1
1121,2,49,106.7441447,277.893213,74.29086302,180.5352664,1,-1,-1,-1
1122,2,49,115.6120686,277.3667695,72.07884109,173.3622503,1,-1,-1,-1
1123,2,49,122.871109,275.8830116,69.78922865,166.5487119,1,-1,-1,-1
1124,2,49,130.0639744,278.7081547,66.15355672,157.7119115,1,-1,-1,-1
1125,2,49,139.8409479,281.7960352,63.05626274,150.5217281,1,-1,-1,-1
1126,2,49,143.8859394,287.5455195,60.51889533,144.8739871,1,-1,-1,-1
1127,2,49,154.2439606,284.6602955,61.07138721,146.3529556,1,-1,-1,-1
1128,2,49,163.385172,281.9843241,62.20312188,149.8105029,1,-1,-1,-1
1129,2,49,169.8554837,279.7663498,62.01931768,149.5592011,1,-1,-1,-1
1130,2,49,175.0084537,277.4679645,62.92217666,152.074425,1,-1,-1,-1
1131,2,49,179.6910226,275.412688,63.86655581,154.4757706,1,-1,-1,-1
1132,2,49,184.6168256,272.6489389,64.00956215,154.5432856,1,-1,-1,-1
1133,2,49,191.924615,270.3308838,64.66713344,155.8946025,1,-1,-1,-1
1134,2,49,197.9323163,267.4520336,64.43067059,155.1421038,1,-1,-1,-1
1135,2,49,203.2681662,265.9867229,64.35960724,154.7437917,1,-1,-1,-1
1136,2,49,208.9001168,264.2479028,63.10017041,151.9254645,1,-1,-1,-1
1137,2,49,213.5096625,262.832451,63.20703594,152.5856156,1,-1,-1,-1
1138,2,49,217.829215,261.0590125,63.68652693,154.2713931,1,-1,-1,-1
1139,2,49,222.4495416,259.4046169,64.13407792,155.9036033,1,-1,-1,-1
1140,2,49,227.5988132,257.0030028,63.52651798,155.680967,1,-1,-1,-1
1140,2,30,487.0521497,249.5652711,63.70589367,148.6954936,1,-1,-1,-1
1141,2,49,231.7561706,253.466756,64.77065453,159.9454683,1,-1,-1,-1
1141,2,30,481.7014506,252.8451578,65.40400902,150.8195943,1,-1,-1,-1
1142,2,49,236.1388414,250.9545001,65.61048129,163.2639261,1,-1,-1,-1
1142,2,30,480.6729703,255.9897374,64.16697365,147.4240242,1,-1,-1,-1
1143,2,49,240.5585723,247.4352084,66.13639311,165.2346243,1,-1,-1,-1
1143,2,30,481.3597611,260.9368085,62.26532181,143.598464,1,-1,-1,-1
1144,2,49,244.8212837,244.8142745,66.95269994,167.3779666,1,-1,-1,-1
1144,2,30,482.2343202,263.375363,60.87959421,141.0611717,1,-1,-1,-1
1145,2,49,248.9270734,242.9577881,67.8354909,169.8214128,1,-1,-1,-1
1145,2,30,482.5343809,263.2793007,60.95460932,141.7096808,1,-1,-1,-1
1146,2,49,253.2696531,240.5694312,68.07907594,170.4654517,1,-1,-1,-1
1146,2,30,482.7970564,260.4742557,60.90243336,141.797814,1,-1,-1,-1
1147,2,49,257.7305602,239.8335244,68.02758634,170.1071812,1,-1,-1,-1
1147,2,30,482.6946944,257.909484,61.76883466,144.3781114,1,-1,-1,-1
1148,2,49,259.4124981,238.7699798,68.67610103,171.0110294,1,-1,-1,-1
1148,2,30,485.1466125,255.8496603,62.95883924,147.1490061,1,-1,-1,-1
1149,2,49,262.6605295,238.3643929,69.33064615,171.9332651,1,-1,-1,-1
1149,2,30,486.1701732,251.426825,63.65434571,149.2093013,1,-1,-1,-1
1150,2,49,266.311701,237.5270334,70.35961304,173.7756551,1,-1,-1,-1
1150,2,30,486.1542362,247.6030159,65.33424659,153.8691359,1,-1,-1,-1
1151,2,49,270.6062364,237.1995429,70.84898046,174.2341515,1,-1,-1,-1
1151,2,30,488.8850965,243.1125047,66.16726728,156.1090706,1,-1,-1,-1
1152,2,49,274.8226778,236.9001372,71.38804565,175.2151936,1,-1,-1,-1
1152,2,30,490.4745595,239.0060563,65.92554627,156.2563356,1,-1,-1,-1
1153,2,49,279.5442895,237.1682587,71.0848806,174.2479132,1,-1,-1,-1
1153,2,30,491.0171084,236.7649531,66.23994826,157.4557334,1,-1,-1,-1
1154,2,49,284.4733246,237.0493869,70.91591241,173.8869347,1,-1,-1,-1
1154,2,30,494.0479275,235.6653506,66.23801811,158.2368131,1,-1,-1,-1
1155,2,49,289.6556492,237.489398,70.02697946,172.5401051,1,-1,-1,-1
1155,2,30,498.8215875,235.5873731,65.11822257,157.5010197,1,-1,-1,-1
1156,2,49,294.623419,237.2216874,69.55799852,173.0435054,1,-1,-1,-1
1156,2,30,501.0961822,235.8136545,64.36702907,157.4959938,1,-1,-1,-1
1157,2,49,299.8413587,237.5158818,68.84331202,172.5000066,1,-1,-1,-1
1157,2,30,505.363947,236.243858,63.24376049,156.3331681,1,-1,-1,-1
1158,2,49,304.8489606,238.243358,67.73736581,170.7416684,1,-1,-1,-1
1158,2,30,510.070709,235.946597,62.99194998,157.3910955,1,-1,-1,-1
1159,2,49,309.6877075,238.4653905,67.59178139,170.4828348,1,-1,-1,-1
1159,2,30,514.7633398,235.6697168,62.73459754,158.2939694,1,-1,-1,-1
1160,2,49,314.392152,237.9800701,67.75503191,170.8780835,1,-1,-1,-1
1160,2,30,519.1106021,234.6836486,63.10050887,160.2939034,1,-1,-1,-1
1161,2,49,316.1081364,237.0497954,68.63035733,173.0493417,1,-1,-1,-1
1161,2,30,520.8400519,234.0998804,63.21006741,161.3402758,1,-1,-1,-1
1162,2,49,322.6277855,237.9305698,68.11530129,171.4428714,1,-1,-1,-1
1162,2,30,522.2692391,234.6746387,62.47426484,160.4642299,1,-1,-1,-1
1163,2,49,325.1151906,237.5879928,68.59999748,172.2550119,1,-1,-1,-1
1163,2,30,525.5437256,234.8694123,62.07072694,160.377921,1,-1,-1,-1
1164,2,49,328.129436,235.6810433,70.05678461,175.654767,1,-1,-1,-1
1164,2,30,527.3331435,235.4970442,61.395431,159.126658,1,-1,-1,-1
1165,2,49,332.2305797,235.5096164,70.29582053,176.7216739,1,-1,-1,-1
1165,2,30,530.3243917,236.8811292,62.43512764,162.3814284,1,-1,-1,-1
1166,2,49,334.3016899,233.3966461,69.7714711,176.2293522,1,-1,-1,-1
1166,2,30,534.1757539,237.1149707,63.04209063,164.3222931,1,-1,-1,-1
1167,2,49,338.3417221,233.1998396,68.75474314,174.7362255,1,-1,-1,-1
1167,2,30,539.5426897,238.8135489,61.85661817,161.5991821,1,-1,-1,-1
1168,2,49,343.4249898,233.9111114,67.16362979,171.8868077,1,-1,-1,-1
1168,2,30,544.918031,240.3555825,60.76508954,158.9055587,1,-1,-1,-1
1169,2,49,349.2393062,235.1806915,65.25052646,168.3183374,1,-1,-1,-1
1169,2,30,550.0897726,241.9906568,59.48730438,155.6716608,1,-1,-1,-1
1650,3,30,576.9726589,234.9558614,60.06144829,157.3908721,1,-1,-1,-1
1651,3,30,586.8569052,232.5878531,60.05319377,157.6461967,1,-1,-1,-1
1652,3,30,589.4071302,232.0089003,61.82033837,162.4669422,1,-1,-1,-1
1653,3,30,590.2306632,231.9420293,62.43909545,164.2002285,1,-1,-1,-1
1654,3,30,590.3787993,231.865659,62.64563306,164.8884405,1,-1,-1,-1
1655,3,30,591.0931868,231.5445916,60.81750931,160.2837784,1,-1,-1,-1
1656,3,30,591.1781869,231.7081035,59.87670936,157.9085811,1,-1,-1,-1
1657,3,30,591.1892078,232.0721567,59.30339879,156.4176357,1,-1,-1,-1
1658,3,30,590.0075288,232.6428418,60.98507133,160.7169385,1,-1,-1,-1
1659,3,30,589.4201119,232.9193496,61.65546614,162.2465572,1,-1,-1,-1
1660,3,30,589.1249476,233.246271,61.81307224,162.4490553,1,-1,-1,-1
1661,3,30,588.9206959,233.4524632,61.92638469,162.4353129,1,-1,-1,-1
1662,3,30,588.8111421,233.735976,61.88017469,162.0199253,1,-1,-1,-1
1663,3,30,588.522959,233.4231196,62.26806995,162.7726807,1,-1,-1,-1
1664,3,30,588.398239,233.5417159,62.37753329,162.6016272,1,-1,-1,-1
1665,3,30,588.2943984,233.8140916,62.42508019,162.1512797,1,-1,-1,-1
1666,3,30,588.0544429,233.9542954,62.65192212,161.9510777,1,-1,-1,-1
1667,3,30,587.8219007,234.285274,62.75485393,161.3221706,1,-1,-1,-1
1668,3,30,584.898769,234.7875555,62.40450802,160.2103391,1,-1,-1,-1
1669,3,30,583.7163077,235.1982305,62.21751449,159.3939369,1,-1,-1,-1
1670,3,30,583.1103768,235.1915459,62.2571256,159.3239768,1,-1,-1,-1
1671,3,30,582.6891621,235.0441648,62.48224692,159.67181,1,-1,-1,-1
1672,3,30,582.4257343,234.8197793,62.85201748,160.4023871,1,-1,-1,-1
1686,3,30,572.5965877,242.6646979,55.40218875,144.2272387,1,-1,-1,-1
1687,3,30,572.752558,243.1396398,54.26375076,143.3844768,1,-1,-1,-1
1688,3,30,571.290817,243.1594784,56.3269997,149.7216967,1,-1,-1,-1
1689,3,30,567.7937652,243.1870802,57.02469561,152.5054789,1,-1,-1,-1
1690,3,30,562.146262,243.3637852,59.50438089,159.2731243,1,-1,-1,-1
1691,3,30,557.3146599,244.6564784,59.95764821,159.5132049,1,-1,-1,-1
1692,3,30,552.6498038,246.1248772,59.65756262,157.2989958,1,-1,-1,-1
1693,3,30,550.4807439,246.1325186,60.32083473,157.7513963,1,-1,-1,-1
1694,3,30,546.7225352,246.5439017,60.5352186,157.1245668,1,-1,-1,-1
1695,3,30,545.0137241,246.3388582,60.98695883,157.5299885,1,-1,-1,-1
1696,3,30,541.1906071,245.4682035,61.82542762,158.9220816,1,-1,-1,-1
1697,3,30,539.0634012,244.2488073,63.13572196,161.3736729,1,-1,-1,-1
1698,3,30,535.4477432,244.0969331,63.17761684,161.6806477,1,-1,-1,-1
1699,3,30,530.9082855,243.1244403,63.35389287,162.8127764,1,-1,-1,-1
1700,3,30,526.1723227,242.1435199,63.71125363,164.426771,1,-1,-1,-1
1701,3,30,520.9190085,237.4479803,64.95902237,168.3348139,1,-1,-1,-1
1702,3,30,515.7799817,234.1064986,65.93829871,172.1546283,1,-1,-1,-1
1703,3,30,511.8601846,238.7804595,64.5011031,168.4162839,1,-1,-1,-1
1704,3,30,508.8464383,234.1587477,66.20704605,173.5314492,1,-1,-1,-1
1705,3,30,504.886647,232.0059372,67.11038768,175.7557352,1,-1,-1,-1
1706,3,30,500.6351307,232.3899177,67.03847639,174.7878087,1,-1,-1,-1
1707,3,30,495.4735514,230.7814457,68.48874524,177.1183781,1,-1,-1,-1
1708,3,30,490.2450875,230.6128808,69.4268274,177.4083575,1,-1,-1,-1
1709,3,30,488.1694525,231.5202136,69.71764542,175.914058,1,-1,-1,-1
1710,3,30,483.5966626,227.2452371,71.65035628,179.2679319,1,-1,-1,-1
1711,3,30,479.2046301,226.9797718,71.78196091,177.7419292,1,-1,-1,-1
1712,3,30,475.8370735,233.0860163,69.47572385,170.1645466,1,-1,-1,-1
1713,3,30,471.8390373,237.0730616,67.99829041,164.419384,1,-1,-1,-1
1714,3,30,467.564698,239.7391701,66.94963905,160.0713973,1,-1,-1,-1
1715,3,30,465.6487818,240.493041,66.75344232,158.4216565,1,-1,-1,-1
1716,3,30,461.928575,240.8644979,66.76658026,157.5440031,1,-1,-1,-1
1717,3,30,456.9701668,240.2237341,68.09350396,159.3765296,1,-1,-1,-1
1718,3,30,454.9581853,240.1922148,68.62165025,159.6434664,1,-1,-1,-1
1719,3,30,451.3369204,239.8401182,69.2012651,160.5670509,1,-1,-1,-1
1720,3,30,449.8931776,239.4797907,69.27012772,160.6918372,1,-1,-1,-1
1721,3,30,447.1174229,239.7117897,68.94571169,159.9853583,1,-1,-1,-1
1722,3,30,445.8783012,239.2461649,69.43099616,161.1456809,1,-1,-1,-1
1723,3,30,445.3017716,238.6680715,69.78445101,162.1939138,1,-1,-1,-1
1724,3,30,445.3383709,239.0656338,69.40084024,161.4995402,1,-1,-1,-1
1725,3,30,445.7323808,239.437657,68.91911946,160.6677416,1,-1,-1,-1
1726,3,30,445.9580219,239.4568504,68.76977149,160.5720992,1,-1,-1,-1
1727,3,30,446.3725861,239.7502784,68.36508913,160.1027139,1,-1,-1,-1
1728,3,30,446.5878462,240.0255582,68.17160006,160.0154131,1,-1,-1,-1
1729,3,30,446.8835745,240.0535486,67.79325568,159.6362546,1,-1,-1,-1
1730,3,30,447.2528373,240.4454794,67.39230497,159.0199536,1,-1,-1,-1
1731,3,30,447.2180422,240.3106725,67.59498837,159.7723358,1,-1,-1,-1
1732,3,30,447.1832674,240.0243053,67.73033476,160.3699783,1,-1,-1,-1
1733,3,30,447.1934581,239.830797,67.83859407,160.7571534,1,-1,-1,-1
1734,3,30,446.9942627,239.3447138,68.43193141,162.0805751,1,-1,-1,-1
1735,3,30,446.8034558,240.7534066,69.16520743,163.5617082,1,-1,-1,-1
1736,3,30,446.8014439,241.3089112,69.40251471,164.027014,1,-1,-1,-1
1737,3,30,446.8942432,241.5829448,69.46853963,163.9873672,1,-1,-1,-1
1738,3,30,447.0825211,240.3055902,68.89788276,162.8242718,1,-1,-1,-1
1739,3,30,447.1242061,239.882666,68.63175024,162.3586578,1,-1,-1,-1
1740,3,30,447.2123878,239.762002,68.46067485,162.0067018,1,-1,-1,-1
1741,3,30,447.3243386,239.8838509,68.30672139,161.5667301,1,-1,-1,-1
1742,3,30,447.3966238,240.0089398,68.21983609,161.2564366,1,-1,-1,-1
1743,3,30,447.1782049,241.3216036,68.8388945,162.3903452,1,-1,-1,-1
1744,3,30,446.9961627,241.9187582,69.11393877,162.7174682,1,-1,-1,-1
1745,3,30,446.7731319,242.1125006,69.32730498,162.9259086,1,-1,-1,-1
1746,3,30,446.5953214,242.1161771,69.49877433,163.1908561,1,-1,-1,-1
1747,3,30,446.3947822,242.0898008,69.56044312,163.2759153,1,-1,-1,-1
1748,3,30,446.3452487,242.2290239,69.4627669,163.0109368,1,-1,-1,-1
1749,3,30,446.1218127,241.9925112,69.68113585,163.4522974,1,-1,-1,-1
1750,3,30,445.901531,241.8043838,69.82955868,163.8134165,1,-1,-1,-1
1751,3,30,445.7453568,241.72028,69.95802145,164.0513512,1,-1,-1,-1
1752,3,30,443.5607176,242.2833325,69.64482566,162.9999395,1,-1,-1,-1
1753,3,30,442.7627314,242.8775634,69.42004615,162.1583144,1,-1,-1,-1
1754,3,30,442.3990027,242.9835643,69.37531593,161.9577014,1,-1,-1,-1
1755,3,30,442.2697405,243.3262007,69.17434915,161.3719985,1,-1,-1,-1
1756,3,30,442.2185294,243.8112233,68.9460008,160.6610165,1,-1,-1,-1
1757,3,30,441.8442821,243.5271434,69.36276502,161.3257841,1,-1,-1,-1
1758,3,30,441.6152307,243.2084174,69.62185213,161.7394875,1,-1,-1,-1
1759,3,30,441.3029431,243.194792,69.86239668,162.0734684,1,-1,-1,-1
1760,3,30,441.1524413,243.3544208,69.92734631,162.097433,1,-1,-1,-1
1761,3,30,441.0870685,243.3252775,70.08719304,162.2786785,1,-1,-1,-1
1762,3,30,441.2115637,243.4690685,70.00023851,161.7583266,1,-1,-1,-1
1763,3,30,441.5214085,244.2108725,69.39159536,159.9521162,1,-1,-1,-1
1764,3,30,439.3852704,245.3405304,68.52925065,157.5831247,1,-1,-1,-1
1765,3,30,438.4622551,246.0712808,68.12244958,156.1865034,1,-1,-1,-1
1766,3,30,438.1307398,246.9924073,67.70378393,154.5469247,1,-1,-1,-1
1767,3,30,435.7059722,249.2668566,66.18188533,150.70003,1,-1,-1,-1
1768,3,30,434.9922326,253.8440468,65.18328968,147.4827116,1,-1,-1,-1
1769,3,30,435.0883156,257.2786464,63.89367677,144.0176669,1,-1,-1,-1
1770,3,30,434.8638388,260.6114309,64.07993439,143.8429626,1,-1,-1,-1
1771,3,30,434.8808301,263.2316143,63.50699193,141.7287954,1,-1,-1,-1
1772,3,30,435.2391093,265.2969384,62.52793738,139.1918912,1,-1,-1,-1
1773,3,30,435.0400071,267.4633654,63.04207964,140.063622,1,-1,-1,-1
1774,3,30,432.3702066,268.747487,62.65711809,139.2228573,1,-1,-1,-1
1775,3,30,431.2971175,269.2819188,62.49203568,138.6430924,1,-1,-1,-1
1776,3,30,430.4321576,268.5948339,63.19006207,140.2592216,1,-1,-1,-1
1777,3,30,430.2106979,268.1949422,63.68140729,141.3786373,1,-1,-1,-1
1778,3,30,431.6663636,268.0479823,66.54761884,148.356318,1,-1,-1,-1
1779,3,30,432.0492047,267.6042754,68.0031848,152.5793215,1,-1,-1,-1
1780,3,30,432.0894834,268.8777508,69.01426638,155.7481312,1,-1,-1,-1
1781,3,30,432.7503515,270.3396563,68.43163836,155.1538602,1,-1,-1,-1
1782,3,30,435.9805037,270.8755937,68.06290385,154.973029,1,-1,-1,-1
1783,3,30,437.3962187,271.0585631,67.95306096,154.6813362,1,-1,-1,-1
1784,3,30,440.7154185,271.0008792,68.08442539,154.8219303,1,-1,-1,-1
1785,3,30,441.9334532,270.4303327,68.42255199,155.8084586,1,-1,-1,-1
1786,3,30,445.9477668,268.9016031,67.39319861,153.9464609,1,-1,-1,-1
1787,3,30,447.5717241,267.870569,67.29302464,154.0202788,1,-1,-1,-1
1788,3,30,451.6177411,268.4602833,66.21833296,151.7841868,1,-1,-1,-1
1789,3,30,455.2897771,269.4852992,67.25685708,154.5823312,1,-1,-1,-1
1790,3,30,457.7431698,270.9253325,66.33606011,153.0029352,1,-1,-1,-1
1791,3,30,461.7985453,272.8691713,65.04352819,150.6222882,1,-1,-1,-1
1792,3,30,463.6123096,274.0130344,64.12993028,149.1323764,1,-1,-1,-1
1793,3,30,465.3454362,276.9896421,61.86234046,144.0897037,1,-1,-1,-1
1794,3,30,465.9574283,280.3179332,61.22660593,142.9864534,1,-1,-1,-1
1795,3,30,466.6618242,283.1661882,59.75707396,140.0832551,1,-1,-1,-1
1796,3,30,470.0588559,284.8344082,58.64717992,138.0450698,1,-1,-1,-1
1797,3,30,471.5664001,285.7977546,57.85056273,136.2818918,1,-1,-1,-1
1798,3,30,471.6351278,288.0544752,58.23481078,137.0970606,1,-1,-1,-1
1799,3,30,471.6497534,288.4771368,58.52209711,138.3356325,1,-1,-1,-1
1800,3,30,471.1847845,287.2680437,59.59985469,141.3538221,1,-1,-1,-1
1801,3,30,472.7017704,287.1955025,62.57333019,148.2277324,1,-1,-1,-1
1802,3,30,472.9199844,283.6921453,64.3621228,152.2868404,1,-1,-1,-1
1803,3,30,472.129062,280.2270269,66.8111643,157.7624158,1,-1,-1,-1
1804,3,30,471.0097737,276.3199111,69.06264454,163.2323178,1,-1,-1,-1
1805,3,30,470.3459793,272.052727,70.20452448,166.2553928,1,-1,-1,-1
1806,3,30,467.4469386,267.9718273,69.93658387,166.7424119,1,-1,-1,-1
1807,3,30,463.7177617,263.8460032,68.98056473,165.9056025,1,-1,-1,-1
1808,3,30,458.9421803,260.5399075,69.26188787,167.9468184,1,-1,-1,-1
1809,3,30,457.1620193,257.3872483,68.23856346,166.7983096,1,-1,-1,-1
1810,3,30,453.4872357,254.829467,68.54620432,168.668104,1,-1,-1,-1
1811,3,30,451.2899813,252.4612468,64.64678288,159.6845557,1,-1,-1,-1
1812,3,30,449.6793582,250.5713426,63.85390743,158.2606696,1,-1,-1,-1
1813,3,30,448.9662161,249.9556986,63.59980384,157.7957763,1,-1,-1,-1
1814,3,30,446.453617,250.3288609,62.72039039,156.0858812,1,-1,-1,-1
1815,3,30,445.2800531,250.1203669,62.54553287,156.1463205,1,-1,-1,-1
1816,3,30,444.2907602,249.3288837,63.27520428,158.2955137,1,-1,-1,-1
1817,3,30,442.5464557,248.7162945,66.23608226,165.8975185,1,-1,-1,-1
1818,3,30,440.1170906,250.2051752,65.76064222,165.2470479,1,-1,-1,-1
1819,3,30,438.6388721,249.7047181,66.41146097,167.3665071,1,-1,-1,-1
1820,3,30,438.9833135,249.3115972,64.43757135,162.6376364,1,-1,-1,-1
1821,3,30,436.7782686,249.6235865,63.36170091,159.8887767,1,-1,-1,-1
1822,3,30,437.2990594,250.0029683,65.14104461,164.2208226,1,-1,-1,-1
1823,3,30,437.6559017,250.6004558,65.56682377,165.312258,1,-1,-1,-1
1824,3,30,437.89301,250.7392303,65.84276365,165.9421369,1,-1,-1,-1
1825,3,30,438.190673,251.0060501,65.48970063,165.2965786,1,-1,-1,-1
1826,3,30,439.2346563,250.0914155,63.94509943,161.7051268,1,-1,-1,-1
1827,3,30,440.1790467,250.4562417,62.49649276,158.6675746,1,-1,-1,-1
1828,3,30,441.2405485,251.5190204,61.09493762,155.7964238,1,-1,-1,-1
1829,3,30,443.2233392,252.073376,62.52743403,160.1206951,1,-1,-1,-1